PlateID,SampleID,Target,Well,0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93
GED-PLA-00000002,GED-SAM-00000118,STAT3.4,B10,36.85615,38.8544,42.20641,44.26287,45.67806,47.92798,49.95316,51.72213,53.58699,57.05315,57.63705,58.84692,62.00145,64.90938,66.12134,67.96339,71.44398,72.58997,74.93394,76.4044,77.12074,79.81557,80.71531,82.10042,84.09721,85.06137,86.79886,87.87095,88.64322,90.46381,90.48382,92.29391
GED-PLA-00000002,GED-SAM-00000119,STAT3.4,B11,19.69133,20.43701,20.9459,22.00715,22.33106,23.39834,24.11463,24.96934,26.05905,26.90156,27.66397,28.65035,29.88982,30.67153,31.251,32.17996,33.09831,34.82986,35.67057,36.29187,36.75086,38.05095,38.13076,40.64021,41.65854,42.79009,42.8299,44.90649,46.47706,47.04989,47.94813,49.19109
GED-PLA-00000002,GED-SAM-00000122,STAT3.4,C02,16.29106,16.54342,16.38941,16.61808,17.34737,17.33191,17.72149,17.52309,18.24342,18.43391,18.14424,18.57723,18.85333,18.95558,20.56916,19.69428,19.43386,20.4025,20.40521,20.62658,20.18933,20.91869,20.60147,20.7491,21.07123,22.32216,20.90371,23.51619,22.54927,22.15223,22.11026,22.51619
GED-PLA-00000002,GED-SAM-00000123,STAT3.4,C03,24.71556,25.86271,26.74365,27.82476,29.30106,30.17094,31.41627,32.61145,33.54406,35.03936,35.69122,37.39519,38.67245,39.55762,40.98545,41.75359,43.03936,43.67526,45.92685,46.44274,47.64196,49.26903,50.49401,51.80233,53.10316,54.76331,55.18239,57.17483,58.16782,59.87755,59.59176,61.24391
GED-PLA-00000002,GED-SAM-00000124,STAT3.4,C04,17.90662,18.65935,19.61441,20.74346,21.43617,22.3343,23.39864,24.72567,26.26772,26.6688,27.79652,29.75061,30.18069,30.78703,32.62897,33.30968,35.32298,35.74905,37.54606,38.38714,41.20861,41.33043,43.88939,44.92863,45.92595,46.53723,49.77321,50.01646,51.81076,52.65648,54.1825,54.83021
GED-PLA-00000002,GED-SAM-00000125,STAT3.4,C05,7.514102,8.171102,7.938365,8.757027,8.297623,8.317204,8.582634,9.229212,9.631941,9.129052,9.982845,9.506928,10.73632,10.66206,10.07424,10.48056,10.79659,11.46397,10.46683,11.43664,11.16658,12.19387,11.37348,12.2184,11.99255,11.76296,12.99823,11.78559,12.28273,12.83963,13.69159,14.22961
GED-PLA-00000002,GED-SAM-00000126,STAT3.4,C06,14.96004,15.47334,15.9428,16.47574,16.84218,17.69867,18.27879,18.99173,19.44184,19.87608,20.18102,20.61315,21.02876,21.76357,22.27696,22.20877,22.74992,23.54384,23.82332,24.65603,25.76943,27.54756,26.38896,26.28857,27.31894,28.17779,28.07173,28.88653,29.36993,30.01581,31.49112,30.19522
GED-PLA-00000002,GED-SAM-00000127,STAT3.4,C07,25.368,25.44413,26.84587,28.16666,29.37892,30.14174,31.40168,32.59646,33.45507,34.84324,36.51507,37.51595,38.72589,40.67194,42.39719,43.89578,45.66322,47.10077,49.78434,50.43449,52.37419,53.51439,56.39782,58.13795,59.75589,60.7378,62.58634,64.80988,65.75022,68.55853,70.367,71.73573
GED-PLA-00000002,GED-SAM-00000128,STAT3.4,C08,28.91591,30.27823,31.229,31.58677,32.77071,34.39821,34.79973,36.47634,36.73492,38.19666,38.73815,41.26121,41.89481,43.51088,45.0882,46.09473,46.31352,48.40138,48.77386,50.04781,51.98037,53.15835,56.01962,55.46718,57.79633,58.91262,60.36765,62.11696,62.78047,64.25873,65.97566,66.98493
GED-PLA-00000002,GED-SAM-00000129,STAT3.4,C09,11.89567,12.29324,12.40691,13.3232,13.01613,13.56656,14.06715,14.73636,15.07013,15.65705,16.02514,17.14473,16.91913,17.95988,18.70777,18.72184,18.77218,20.04319,20.45392,20.90815,22.46062,21.96058,22.73896,23.83891,24.10002,25.01137,25.64707,26.31285,27.24039,27.66085,28.4525,28.58343
GED-PLA-00000002,GED-SAM-00000130,STAT3.4,C10,12.21869,12.62132,13.93763,13.66728,13.25719,13.94846,14.38583,15.10115,15.31232,15.68379,17.51322,17.21995,17.85613,18.68506,18.39119,19.0382,19.09456,19.66977,20.47645,21.05713,21.93507,22.43351,23.07921,22.76329,24.04607,24.30739,24.69342,26.28208,25.78646,28.05071,26.07539,28.17475
GED-PLA-00000002,GED-SAM-00000131,STAT3.4,C11,19.17365,20.0821,20.83093,21.58237,22.65275,23.39947,23.79409,24.22243,25.2298,26.31302,26.48684,27.16127,28.30267,28.74827,29.56372,30.33953,30.41759,31.54267,31.83875,32.90335,33.02774,34.37304,34.8997,35.66007,36.37024,36.92926,37.92347,38.36691,39.07684,39.06797,40.08179,40.86034
GED-PLA-00000002,GED-SAM-00000134,STAT3.4,D02,16.56343,17.14338,17.53745,18.16138,18.70798,19.13504,19.16051,19.9347,20.854,22.15278,21.77279,22.82673,23.42549,24.20111,25.10065,25.89642,26.39917,27.05143,28.19073,28.78566,29.74749,30.74397,31.4551,32.56944,32.73455,33.81456,34.6618,34.27175,35.36583,37.01394,37.37439,37.53171
GED-PLA-00000002,GED-SAM-00000135,STAT3.4,D03,30.44799,31.72365,32.88949,34.0125,35.00406,36.15291,37.42714,38.75795,39.53699,41.52781,42.55392,43.77667,45.46503,46.27352,47.91419,48.87474,50.03451,51.39754,52.1271,53.12695,54.00381,55.26239,55.94204,57.78859,58.62665,59.18762,59.31604,60.60224,61.31161,62.39417,63.05551,63.49768
GED-PLA-00000002,GED-SAM-00000136,STAT3.4,D04,22.80832,23.76999,23.97337,25.33772,25.78697,26.90014,27.29057,27.34155,28.89071,28.98754,30.5579,30.95716,32.0151,33.06498,33.80144,33.82653,34.85327,36.37337,36.43514,37.28353,37.85234,38.3162,39.908,40.08205,41.39303,42.90553,41.56273,42.53648,43.15002,44.28554,43.2706,44.35346
GED-PLA-00000002,GED-SAM-00000137,STAT3.4,D05,18.65931,20.45671,22.10054,23.64196,24.08091,26.13071,26.70994,28.12836,28.5249,29.82368,30.46513,31.8603,33.02828,33.87912,34.83752,35.49265,37.12961,38.18062,39.57737,40.36757,40.66893,41.72096,42.56887,43.69114,44.60203,45.96965,45.80031,47.04882,47.92678,49.99277,49.41741,50.79096
GED-PLA-00000002,GED-SAM-00000138,STAT3.4,D06,22.08333,23.34907,24.60338,25.54609,26.36925,27.95232,28.40439,29.37423,30.61484,32.06658,32.56804,33.50044,35.48221,35.93082,36.27546,38.03065,38.96995,40.18165,40.69809,42.03644,43.43764,44.12832,45.27344,46.35557,47.38977,48.25026,49.61795,50.22609,51.12102,52.12984,54.30384,54.35138
GED-PLA-00000002,GED-SAM-00000139,STAT3.4,D07,16.92357,17.35886,17.58797,18.08391,18.20131,18.53002,18.97222,19.46038,20.00797,20.52462,20.8257,21.54688,22.33474,22.14232,22.79282,23.71271,23.73669,24.25551,24.56992,25.40266,25.34065,26.03349,26.57301,26.98616,27.23382,28.00713,28.27815,27.92935,29.08131,29.48129,30.03424,29.8306
GED-PLA-00000002,GED-SAM-00000140,STAT3.4,D08,38.48641,40.38815,42.3895,43.38844,44.2687,47.03506,47.95886,50.52891,51.90705,52.78691,55.52569,56.80136,59.77993,61.18195,62.12411,65.38097,65.87629,67.50378,71.56158,71.05117,74.97287,75.13908,78.03411,78.93084,80.1695,81.9972,81.46893,84.41746,85.68903,86.39178,87.81426,88.96035
GED-PLA-00000002,GED-SAM-00000141,STAT3.4,D09,28.85394,30.18946,32.02218,33.38587,34.47932,35.72706,36.85559,38.77209,39.71617,41.69469,42.36737,44.5314,46.16171,47.3451,48.82676,50.16227,51.90145,53.26361,55.43638,56.66677,58.56036,59.10432,61.75831,62.10287,64.76324,64.86253,67.22739,67.33965,69.95028,71.25141,74.21777,73.00244
GED-PLA-00000002,GED-SAM-00000142,STAT3.4,D10,17.29251,17.3486,18.08053,18.52577,18.78276,19.51889,19.81942,20.30478,20.75933,21.68892,21.63298,22.76717,22.93021,24.08057,24.87339,25.14103,26.53547,26.95936,27.95849,28.20675,29.09215,29.49204,30.83177,31.61481,32.46684,33.32692,34.15446,34.73329,35.69912,36.68325,37.02178,37.71089
GED-PLA-00000002,GED-SAM-00000143,STAT3.4,D11,16.70664,16.72002,18.39667,18.60287,19.29636,20.01702,20.85134,22.07091,23.25005,24.93032,26.10085,26.8587,27.59447,29.09497,29.91607,31.64905,32.98439,34.34686,35.70013,37.42439,39.02435,39.92109,41.38574,42.31083,44.33476,45.85159,47.24545,48.57479,49.94692,51.72777,52.72219,54.20443
GED-PLA-00000002,GED-SAM-00000146,STAT3.4,E02,22.31882,22.835,23.85971,24.45595,26.37352,26.55743,27.18421,28.34799,29.18165,30.31476,31.64057,32.21158,33.03658,34.30828,35.52028,36.06951,37.01482,37.61848,38.78463,40.27637,41.5112,42.60661,43.65413,43.98844,46.23043,47.5385,48.67969,50.15435,50.45046,51.7237,52.97957,54.13549
GED-PLA-00000002,GED-SAM-00000147,STAT3.4,E03,21.38045,21.91657,22.5219,23.12053,23.7582,24.92809,25.38515,26.18286,27.40245,28.26888,28.3179,30.10434,31.2836,32.2791,33.50953,34.06778,36.58849,36.69376,38.32134,38.37513,40.32782,40.71144,42.36853,42.64907,45.13017,46.52068,45.94362,47.79085,48.83094,50.81583,52.30008,52.47721
GED-PLA-00000002,GED-SAM-00000148,STAT3.4,E04,26.55041,27.38242,28.76547,30.34575,30.4821,32.07252,33.38156,35.07713,35.15705,36.26202,36.96696,39.05636,39.91569,41.36009,43.3708,42.94283,45.29087,45.54917,47.19801,48.39695,48.69194,50.14339,52.36438,53.28433,53.58337,55.83064,56.00178,57.05178,58.18729,58.96882,60.62923,61.87052
GED-PLA-00000002,GED-SAM-00000149,STAT3.4,E05,11.64006,11.80581,12.12698,12.56317,12.94156,13.1842,13.44195,14.24241,14.09402,14.67325,15.18538,15.57743,15.92248,16.47802,16.64608,16.66098,17.56392,17.61203,18.2269,19.39407,19.22669,19.52719,19.62909,20.31773,21.67075,21.28152,21.59637,22.29742,22.02998,22.63291,23.29451,23.42996
GED-PLA-00000002,GED-SAM-00000150,STAT3.4,E06,14.29599,15.16888,15.58945,16.24845,16.99872,17.56182,18.39842,18.31172,19.85067,20.53301,21.03265,21.24781,22.56492,23.39099,24.62892,25.40131,25.85975,27.22688,27.73859,28.38769,29.75964,30.5801,30.90045,32.18896,32.61721,33.47688,34.20402,35.05286,36.60353,37.77373,37.89764,39.05541
GED-PLA-00000002,GED-SAM-00000151,STAT3.4,E07,16.57948,16.95221,18.07149,18.40346,19.35347,20.01692,20.66389,22.05764,22.90721,24.02514,24.64458,25.82844,27.55344,27.8076,28.99549,30.95061,31.54118,33.44996,34.60736,36.21322,37.81052,38.40071,40.571,41.18977,43.63527,43.96199,45.26742,47.30492,48.97794,51.29311,52.28646,53.2924
GED-PLA-00000002,GED-SAM-00000152,STAT3.4,E08,20.3148,21.06799,21.42035,22.23557,23.14005,24.04991,24.73479,25.20608,25.79128,26.86053,28.42388,29.09064,29.95061,30.96403,31.87758,32.19418,33.92114,34.96731,36.16586,37.00496,38.9351,39.30032,39.95051,41.33041,43.12318,43.60016,44.35616,46.24665,47.57245,48.828,49.41463,50.24076
GED-PLA-00000002,GED-SAM-00000153,STAT3.4,E09,18.30315,18.84302,19.76491,20.11375,20.6029,21.27465,22.29276,22.83841,23.61229,24.29555,24.89905,25.76325,27.29985,28.82051,29.01251,30.68977,31.36896,31.75537,33.5234,33.97194,35.65699,36.21642,37.23653,38.70902,40.05101,41.50935,42.39507,43.53507,44.87384,46.21442,47.08664,48.46465
GED-PLA-00000002,GED-SAM-00000154,STAT3.4,E10,20.33273,20.68196,21.83096,22.30644,22.82568,23.95938,25.01942,26.00048,26.59373,27.80828,28.18772,29.40123,30.35157,31.37686,32.4259,32.70105,34.49137,35.03129,36.16214,37.10752,38.76183,39.41635,40.37562,41.60598,42.70415,43.68469,44.46882,46.17519,47.03494,47.64019,48.85005,49.92291
GED-PLA-00000002,GED-SAM-00000155,STAT3.4,E11,18.47032,19.0951,19.83233,20.07275,21.54987,22.03366,22.83631,23.37147,24.29874,25.15014,25.84601,27.03116,28.32916,29.08795,29.92706,30.76242,31.84565,33.11841,33.79069,34.52525,35.45845,36.69837,37.90274,38.53701,39.54029,41.03591,42.32798,42.56793,44.16754,44.84256,45.13278,46.41882
GED-PLA-00000002,GED-SAM-00000158,STAT3.4,F02,20.68592,21.06456,22.01501,22.97372,23.77309,24.85191,25.52077,26.29897,27.16612,27.67557,28.82704,29.80992,30.03137,31.29311,32.55314,33.20251,34.00574,34.57848,35.86386,37.3069,37.86554,38.79444,39.10299,40.33157,41.76402,42.81802,43.45789,44.74091,46.22869,47.32876,48.3536,48.8925
GED-PLA-00000002,GED-SAM-00000159,STAT3.4,F03,29.34371,30.34645,31.35582,32.36319,33.59644,34.57285,35.64185,36.65418,37.66801,38.97433,39.29439,40.74412,41.62502,43.06554,44.42848,45.03839,46.17659,47.29168,48.63752,48.92213,50.12669,51.0698,52.70979,53.37904,54.57416,55.8018,57.18391,57.96611,58.79176,60.149,61.19237,62.05328
GED-PLA-00000002,GED-SAM-00000160,STAT3.4,F04,18.90976,19.00875,19.45091,20.10939,20.5851,21.14299,21.55492,22.30773,22.84409,23.90854,23.92116,25.58803,26.08282,26.31836,27.49644,27.6927,28.5087,29.25104,29.69897,30.32779,32.09881,32.43488,32.05843,33.13753,34.67495,35.5999,36.56604,37.26803,38.38543,38.73084,39.84209,40.06847
GED-PLA-00000002,GED-SAM-00000161,STAT3.4,F05,59.96985,62.57862,65.31966,67.56267,70.09682,72.28825,74.61375,76.31937,78.14172,80.82318,82.92525,84.68343,87.20846,89.1304,91.12948,92.45721,93.93552,94.60741,95.45583,95.83352,96.64961,97.30846,98.1085,98.32102,98.59702,98.85464,99.11138,98.90511,99.53305,99.53701,99.74174,99.83181
GED-PLA-00000002,GED-SAM-00000162,STAT3.4,F06,32.41177,33.9513,35.05098,36.80714,38.27703,39.87086,41.25592,42.79224,44.09676,44.87644,46.5944,48.01725,49.49071,50.89758,51.86051,53.29583,54.6631,55.89863,57.34302,58.7605,60.53975,61.03059,63.04738,64.36916,65.2823,68.01785,68.63306,69.9286,71.88525,73.28249,74.57906,75.48473
GED-PLA-00000002,GED-SAM-00000163,STAT3.4,F07,13.95868,14.16902,15.17027,15.40008,16.141,16.72693,17.5595,18.31723,18.90457,19.55004,20.76444,20.9391,22.42429,22.31501,23.75188,23.93982,25.15423,25.66964,27.3707,26.66281,28.59716,29.06076,29.32646,30.24265,31.1053,32.16686,31.92067,33.66735,33.76078,34.48879,35.23043,35.82592
GED-PLA-00000002,GED-SAM-00000164,STAT3.4,F08,24.71438,25.47036,26.73823,27.85576,28.98289,29.91927,31.07151,31.53063,33.29741,34.88597,35.34476,37.46217,37.74427,38.15431,40.20235,41.11234,43.45232,44.25326,45.25467,47.11023,48.39975,47.251,51.39199,51.81775,52.82284,55.63503,56.41627,57.16564,58.86595,59.15306,62.50751,61.51367
GED-PLA-00000002,GED-SAM-00000165,STAT3.4,F09,18.9353,19.99547,21.05964,21.87536,22.91623,23.6011,23.99345,24.85184,25.63627,26.73654,27.34155,28.53263,28.97661,29.8228,30.54798,31.50556,32.82541,33.48323,34.94698,35.80637,36.8702,37.08503,38.48499,39.58282,39.85493,41.62169,41.99708,42.83713,44.24494,44.30341,45.60229,46.15376
GED-PLA-00000002,GED-SAM-00000166,STAT3.4,F10,27.41701,28.02866,29.55287,30.22337,30.70151,31.05645,31.42844,30.87165,32.3286,32.50994,33.17083,33.83015,33.98845,35.60193,35.22019,35.61788,35.04922,35.32443,35.66767,36.22979,38.54662,37.66001,39.63784,38.72673,38.3572,40.1217,39.93281,39.45883,39.98928,42.73178,41.03481,41.63821
GED-PLA-00000002,GED-SAM-00000167,STAT3.4,F11,4.647912,5.016463,5.12711,5.135342,5.706155,5.482067,5.685742,6.353541,6.136078,6.27906,6.455314,7.364143,7.514718,7.801135,7.617039,8.094275,8.775736,9.344297,9.422091,9.495965,9.794048,10.19758,10.22976,10.80784,10.91533,11.50428,11.60705,12.20866,12.79048,12.83239,13.52681,13.71968
GED-PLA-00000002,GED-SAM-00000170,STAT3.4,G02,29.99634,30.46761,31.65583,32.31667,32.75695,34.3314,34.89405,35.83305,36.91858,37.73153,38.00131,39.63039,40.75538,41.83956,43.37393,43.35505,45.38673,46.31113,47.51746,48.13646,50.00127,50.12862,52.26806,52.31071,53.77296,54.68756,55.50194,57.56524,57.24173,59.41708,60.59481,61.12914
GED-PLA-00000002,GED-SAM-00000171,STAT3.4,G03,8.495488,8.765744,8.980018,9.103233,8.9734,9.206749,9.454105,9.577805,9.366224,10.00403,9.273265,9.740885,9.486678,9.758188,9.939415,10.37628,10.02452,10.16422,10.91662,10.11513,10.26441,11.66662,11.56603,10.63036,11.06211,11.39321,11.56385,11.0168,10.89142,12.51777,11.23018,10.66922
GED-PLA-00000002,GED-SAM-00000172,STAT3.4,G04,24.96083,25.73882,26.56934,27.06981,27.95047,28.63649,29.59931,30.75628,31.6762,33.24307,33.60351,33.78014,37.2215,37.31601,37.11791,37.57028,38.75076,39.34721,40.93461,41.00029,42.19736,43.46464,43.63506,44.98045,45.9092,46.7916,47.79116,48.5298,49.23917,50.05596,50.91305,52.08804
GED-PLA-00000002,GED-SAM-00000173,STAT3.4,G05,23.00952,23.75848,24.67762,25.71448,26.69207,27.33102,27.88964,28.4212,30.08934,31.31194,32.03698,32.96373,33.70079,34.84683,35.82599,36.81311,37.93959,38.6454,39.40401,41.09885,41.67086,42.58781,43.56137,45.00011,45.5278,47.13995,48.2818,49.69731,50.43071,51.57976,52.88142,53.08309
GED-PLA-00000002,GED-SAM-00000174,STAT3.4,G06,31.39852,31.75136,32.51219,33.4961,33.94537,35.21883,36.21202,37.58576,38.76086,39.33814,41.27289,41.44644,43.51794,44.52655,45.53302,47.30442,47.98916,49.44135,50.86857,52.42765,53.55379,54.37672,56.29812,57.58316,58.47003,59.82049,60.23635,61.35279,62.71581,63.87867,64.97398,65.66644
GED-PLA-00000002,GED-SAM-00000175,STAT3.4,G07,16.22861,16.31775,16.90152,17.29077,17.41709,17.99894,19.08095,19.0259,18.97518,18.88735,19.32267,20.20961,20.19499,20.64387,21.13455,21.04061,20.78137,21.52033,21.17344,21.55261,21.90848,21.47653,22.68527,22.50969,23.00125,23.13421,23.34172,23.21814,23.3467,22.37447,23.79453,24.1103
GED-PLA-00000002,GED-SAM-00000176,STAT3.4,G08,27.10332,28.67421,29.15845,29.20903,30.82741,32.51468,32.21473,33.89754,35.16204,35.39868,36.53881,36.7426,38.15137,39.3764,39.43192,40.37658,42.40905,43.81117,43.77669,44.69823,45.4061,46.31976,48.48038,48.83717,50.91278,50.85007,51.94719,52.32371,54.09909,55.42701,56.716,57.33445
GED-PLA-00000002,GED-SAM-00000177,STAT3.4,G09,25.57018,25.82102,27.15358,28.24072,29.05268,30.65277,30.82876,32.45822,33.78473,34.23277,34.90082,35.86481,37.80173,38.81182,40.22998,40.69852,42.95791,44.46341,46.14746,46.33907,48.8819,48.97472,50.0507,51.4834,52.84268,55.5708,56.32726,56.66598,57.94428,61.17234,62.21585,62.79838
GED-PLA-00000002,GED-SAM-00000178,STAT3.4,G10,19.47536,19.51775,20.28615,20.79696,21.49335,22.40775,23.13002,23.47487,24.37444,25.24301,25.71207,27.07946,27.29572,28.50975,29.61054,29.37468,31.00057,31.67404,32.74082,32.66623,34.47794,34.80577,35.32914,35.27401,37.06975,37.52581,39.05468,39.64551,39.68673,40.53078,41.90318,41.74232
GED-PLA-00000002,GED-SAM-00000179,STAT3.4,G11,23.02857,23.65,24.29831,24.66725,25.04956,26.1619,26.55628,27.31815,28.07332,28.66503,29.51473,30.59077,30.91824,31.35742,32.51965,33.37577,33.71122,34.27543,35.2733,35.49745,37.28133,36.86473,38.41245,38.13667,40.39481,41.06377,40.72081,42.81905,43.26832,43.78096,45.41552,46.29969
GED-PLA-00000002,GED-SAM-00000192,CLONE3.CONTROL,H12,21.82322,24.03879,25.31174,27.52234,29.44516,31.26257,32.46214,36.39891,38.99435,42.04082,43.3372,47.32801,50.04158,52.72983,58.37058,60.65302,63.13923,66.31277,69.36803,72.92035,74.89529,77.39127,81.62932,82.96943,85.80014,87.46669,88.55425,90.3879,92.02521,93.66222,95.09687,96.18875
GED-PLA-00000003,GED-SAM-00000193,CLONE3.CONTROL,A01,23.05102,24.66937,26.32125,27.13338,28.92097,31.91175,33.88594,36.11237,40.19424,43.59905,45.60324,47.30867,51.86634,53.74227,58.03027,61.79525,65.24041,66.34045,70.64649,75.11467,75.67233,80.01575,81.90794,84.21524,86.8585,87.82758,89.84748,91.24616,91.17724,92.69698,93.95939,94.08965
GED-PLA-00000003,GED-SAM-00000206,STAT3.1,B02,7.161814,7.28304,7.156965,7.133694,7.349842,7.25067,7.053298,7.956334,7.780884,7.807374,7.990924,8.31734,8.357416,8.884781,8.471415,9.102175,8.971719,9.183475,9.359023,9.276536,9.773613,9.69919,10.08445,10.67334,10.66755,10.4191,10.79832,11.24317,11.11667,11.11673,11.89736,11.75476
GED-PLA-00000003,GED-SAM-00000207,STAT3.1,B03,13.68724,13.43978,14.10224,14.39416,15.42737,15.69711,15.87824,16.41753,17.42627,18.55953,18.47156,18.78658,19.58831,20.32658,20.77841,21.37026,22.14738,23.86249,24.54506,25.11128,25.89288,26.6777,28.2863,28.00358,29.24188,30.53925,32.14832,32.00518,34.40178,34.38475,36.24779,36.24276
GED-PLA-00000003,GED-SAM-00000208,STAT3.1,B04,23.18551,23.33031,23.99857,25.10953,25.52954,26.68322,26.90229,27.22819,28.6496,29.81066,31.01188,30.87361,33.37705,34.3657,35.48166,36.00879,38.17012,39.66708,39.84993,41.21343,43.1871,43.73506,45.14034,47.30156,48.13578,50.06609,51.31917,52.81335,53.32152,55.20837,57.88556,58.50759
GED-PLA-00000003,GED-SAM-00000209,STAT3.1,B05,43.42838,43.53404,46.02946,49.15761,49.79728,52.86263,53.67968,55.14,57.76738,59.8577,62.00934,62.27175,66.581,68.16106,71.47327,73.28526,75.04827,76.83228,77.87796,81.0916,82.65855,83.48278,84.7709,85.34098,86.41934,88.49833,89.76695,90.34656,90.56451,91.25782,91.91669,92.47591
GED-PLA-00000003,GED-SAM-00000210,STAT3.1,B06,7.753818,8.045479,7.819393,7.897479,8.180334,7.914387,8.133045,7.933739,8.193924,8.913513,8.567592,8.488572,7.884137,7.855492,9.173287,8.118287,8.934279,9.042034,9.477483,8.905318,9.057561,9.745383,10.32665,8.674926,9.357312,9.063859,10.19575,9.96619,10.42845,9.473875,10.03074,10.28264
GED-PLA-00000003,GED-SAM-00000211,STAT3.1,B07,4.484291,4.583525,4.677037,4.543633,4.836608,4.684813,5.328086,5.390514,4.552213,5.093969,5.09548,5.189857,5.305454,4.678066,5.005795,5.627974,6.134921,5.433656,5.603163,5.415491,5.652539,5.430763,6.000902,5.810177,5.79877,6.167898,6.104605,6.437411,6.466279,6.771729,6.571396,7.906995
GED-PLA-00000003,GED-SAM-00000212,STAT3.1,B08,19.84951,20.64987,21.12652,21.73941,21.99142,23.64577,23.82774,25.10306,25.53584,26.67699,27.3739,28.86028,30.06992,30.71598,31.82447,32.90974,33.92823,35.66392,37.64645,37.95261,39.11455,39.46594,41.89987,42.32675,44.51665,45.92285,46.58998,48.52874,49.30868,49.90122,51.5036,52.17261
GED-PLA-00000003,GED-SAM-00000213,STAT3.1,B09,21.67135,22.25489,22.91258,23.33496,24.27393,25.16913,25.20348,26.3406,27.20184,27.73923,30.15781,31.08203,32.07637,33.23286,34.97672,34.88717,36.84446,39.21863,40.21782,42.27873,44.54496,45.34657,46.6137,48.76789,50.15945,51.73981,53.02709,55.54556,56.95328,58.66465,59.56005,60.89035
GED-PLA-00000003,GED-SAM-00000214,STAT3.1,B10,11.01299,11.44327,11.81625,11.982,12.01614,12.47644,12.6525,12.5877,12.83557,13.1184,13.24376,13.22042,13.37514,14.5631,14.52307,14.86434,15.28008,15.54725,15.70886,16.40667,16.58698,16.49916,16.98283,16.97192,17.22479,17.14482,17.67349,18.07095,17.8784,17.80236,18.43476,18.80504
GED-PLA-00000003,GED-SAM-00000215,STAT3.1,B11,28.82442,29.69098,30.71017,31.38417,32.85156,34.11942,35.17661,35.98699,37.05254,37.9046,39.89844,41.99177,42.31864,43.64288,45.29616,47.06705,48.80505,50.72936,51.81821,53.36337,54.45862,55.84838,56.9515,58.10947,58.90554,60.59323,61.3951,63.22068,64.65157,65.82584,66.82194,67.93231
GED-PLA-00000003,GED-SAM-00000218,STAT3.1,C02,26.27148,27.43973,28.22341,29.35402,29.36135,29.89204,31.93435,32.9777,32.9292,35.34514,36.55739,37.28492,39.29073,38.93438,42.19522,44.74804,45.36932,47.24684,48.87742,48.46636,52.07194,52.40995,56.64364,56.14986,56.9215,60.5498,61.36548,64.08224,64.4286,64.85239,69.979,69.7964
GED-PLA-00000003,GED-SAM-00000219,STAT3.1,C03,24.54007,24.7532,25.05947,25.97966,27.58397,28.09618,28.35297,29.19539,30.7702,32.26283,32.55565,33.30555,35.41533,35.95358,37.57684,39.00671,40.97694,42.71368,43.40181,45.26524,46.93916,47.74837,50.4175,52.0992,51.50265,55.1901,56.00251,56.69372,59.34996,61.77999,61.9124,63.79868
GED-PLA-00000003,GED-SAM-00000220,STAT3.1,C04,20.26591,19.9535,20.93229,21.44368,21.95658,22.48175,23.0546,24.09085,25.86256,26.01359,27.16027,27.96395,28.90413,30.12406,31.24537,31.78128,33.2269,34.82298,36.18808,37.47841,38.47782,39.3509,40.19181,41.52048,42.1454,43.21833,43.4799,44.9063,46.10084,48.11795,48.27685,49.30907
GED-PLA-00000003,GED-SAM-00000221,STAT3.1,C05,12.37366,12.47205,12.80982,12.89318,13.34515,13.45325,13.58724,14.55185,14.65287,14.63603,15.04831,15.86163,15.56785,16.2618,17.05933,17.36297,17.92157,19.56146,19.203,19.47177,20.11057,19.95866,21.5306,21.1015,21.12715,21.76194,21.62363,22.60291,23.72814,23.32866,24.46218,24.51892
GED-PLA-00000003,GED-SAM-00000222,STAT3.1,C06,19.25084,19.64701,20.03687,20.80171,21.10162,21.58009,22.28365,22.36427,23.69478,23.9784,23.96992,25.08154,26.97993,26.54898,27.37727,27.4829,29.41226,29.63857,30.76407,31.82377,33.06159,33.65283,34.84107,34.6087,35.9702,36.39781,38.439,39.65861,40.1208,41.49613,43.60697,44.72723
GED-PLA-00000003,GED-SAM-00000223,STAT3.1,C07,17.09238,17.59861,18.29292,19.41017,19.58148,20.39382,21.12469,21.53374,22.83567,23.2986,25.28813,25.20319,25.86228,25.81209,27.75455,27.75802,28.91379,29.93376,30.2612,31.52134,32.54039,33.87474,35.25096,35.6722,36.67992,38.23591,39.85889,40.92111,41.61261,43.09345,46.09278,47.11821
GED-PLA-00000003,GED-SAM-00000224,STAT3.1,C08,19.73583,20.8217,21.86114,22.97977,23.61709,24.71249,25.83055,26.80297,28.70648,28.83189,30.2291,31.67166,33.3974,33.8895,35.26383,37.24144,38.48063,39.48982,42.16277,43.20739,44.73142,46.30931,48.12439,48.87908,50.34939,53.20555,54.72274,55.75015,57.5341,59.43897,60.82106,62.68492
GED-PLA-00000003,GED-SAM-00000225,STAT3.1,C09,10.47831,10.97779,11.2609,11.76508,11.72451,11.80616,12.14285,12.68921,12.28408,12.70614,12.88314,13.20486,13.7139,13.60183,14.13561,14.34833,14.11074,14.62108,14.41063,15.44115,15.25876,15.93579,16.50187,16.58281,16.61667,17.62946,17.00973,17.83497,18.27576,17.77945,18.64775,18.4432
