Label: 500pmol donor 1:10 dilution

Date Time	Elapsed	A1	B1	C1	D1	E1	F1	G1	H1	A2	B2	C2	D2	E2	F2	G2	H2	A3	B3	C3	D3	E3	F3	G3	H3	A4	B4	C4	D4	E4	F4	G4	H4	A5	B5	C5	D5	E5	F5	G5	H5	A6	B6	C6	D6	E6	F6	G6	H6	A7	B7	C7	D7	E7	F7	G7	H7	A8	B8	C8	D8	E8	F8	G8	H8	A9	B9	C9	D9	E9	F9	G9	H9	A10	B10	C10	D10	E10	F10	G10	H10	A11	B11	C11	D11	E11	F11	G11	H11	A12	B12	C12	D12	E12	F12	G12	H12
30/01/2019 17:00:00	30	97.43189	4.185664	22.16977	0.5512958	1.15136	0.9236848	0.9726597	7.234469	2.380499	1.013553	4.505761	12.08465	1.425107	1.140722	2.589177	3.57883	16.56609	19.36666	16.29752	15.41301	15.84184	8.416497	12.22762	14.11535	6.490382	11.91023	19.48498	11.27604	1.749282	3.512792	20.81787	4.877528	0.845629	0.6616104	1.471803	3.652742	3.110356	1.648016	1.014658	1.827752	17.51451	19.41044	0.9621601	1.286956	1.615067	5.55765	2.163876	24.47889	0.8605494	3.691425	22.95038	5.157699	1.067156	18.83538	22.33579	1.225133	1.015763	0.8727067	14.82241	0.9042745	1.282673	1.309129	16.51575	9.645991	1.16925	12.9416	7.816575	3.804502	1.266924	10.49216	1.225685	12.65073	13.75091	0.8100547	4.302264	9.774397	1.156402	11.13962	17.86562	10.20094	17.12734	15.05416	3.607289	12.38568	3.61178	10.61595	4.192155	2.638361	37.87362	7.542273	18.87469	21.9954	13.56466	10.57589	1.314033	99.75699
30/01/2019 19:59:00	32.9833333333333	98.61559	4.045094	23.14039	0.5598612	1.014036	1.011826	1.027022	7.166226	2.382294	0.9875109	4.591553	12.2775	1.171806	1.035381	2.400117	3.601279	16.87687	19.27843	16.30361	16.00422	15.75162	8.323113	12.43984	14.37714	6.50779	12.04154	20.65534	11.51786	1.818772	3.542634	21.08172	4.529455	0.8765057	0.6585709	1.558217	3.473696	3.096749	1.591719	1.083734	1.922662	18.04528	20.33531	0.7025725	1.230797	1.473599	5.5562	2.16961	25.09851	0.7630138	3.682996	23.73666	5.043038	0.9170535	19.53208	23.06464	1.207725	1.077655	0.8108145	15.08144	0.9725215	1.318869	1.254352	17.15627	9.524409	1.192045	13.64584	8.31952	3.757946	1.363492	10.19459	1.224304	13.1232	14.52061	0.6915893	4.142352	9.958898	1.116476	10.27644	18.3334	10.10195	17.62821	15.8035	3.435428	12.75868	3.437085	9.752294	4.16784	2.507735	41.40848	7.132308	20.01526	23.51493	14.2086	10.66665	1.253523	99.91877
30/01/2019 23:01:00	36.0166666666667	99.41092	4.160864	24.45623	0.5992346	1.076067	0.9676863	0.972107	7.473753	2.41704	0.8660755	4.595698	12.89408	1.40252	1.020253	2.676489	3.511894	17.42844	19.31622	16.52832	16.25511	16.37883	8.203467	12.43334	14.95704	6.608431	12.04396	19.97685	11.41536	1.694297	3.465824	21.60007	4.630445	0.874848	0.5833471	1.370331	3.508649	3.025737	1.43091	1.238879	1.949809	18.22964	21.29255	0.8215904	1.237428	1.414539	5.531816	2.1015	25.71562	0.7993479	3.623383	24.00745	5.058507	0.9187114	20.90953	24.1983	1.206758	0.9939352	0.9089715	16.1819	0.9856461	1.174569	1.255872	17.70087	9.810596	1.375166	14.10049	8.907355	3.651429	1.340075	10.1023	1.242056	13.1985	14.98183	0.932941	4.314005	9.992057	1.122624	11.39782	19.03391	10.29931	17.89346	16.01529	3.53241	13.25881	3.60798	10.20252	4.154303	2.721734	45.13305	7.150956	21.55607	25.16952	15.02722	10.70789	1.179611	99.97389
31/01/2019 02:00:00	39	99.72812	4.248729	25.70713	0.6661693	1.130913	0.8823082	0.8943964	7.343679	2.356254	0.8834826	4.602054	13.27835	1.31279	1.06156	2.609831	3.579866	18.32187	19.83553	16.46165	15.89447	15.92451	8.19677	12.26486	15.43372	8.022699	12.5764	20.68975	11.45266	1.56851	3.5378	22.24587	5.542177	0.9095243	1.638829	1.50641	3.386177	3.083139	1.433674	1.039387	1.700859	18.48641	23.99411	0.8250442	1.201647	1.420272	5.717424	2.160008	26.3289	0.7887104	3.831372	24.80715	5.173447	0.9037908	21.22563	25.00829	1.21339	0.9833665	0.9118727	15.85461	0.9807416	1.419996	1.182374	18.43025	9.984187	1.14611	14.42868	9.732122	3.843597	1.453567	10.05823	1.299942	13.40628	15.62617	0.8644868	4.469427	10.48747	0.8792689	12.0977	20.1787	10.0096	17.92025	16.63344	3.573995	13.36303	3.465407	10.5466	4.304958	2.508013	48.70199	7.235228	22.75096	27.09232	15.51179	10.83658	1.278736	99.99999
31/01/2019 05:00:00	42	99.89832	4.457132	26.41992	0.7037465	1.148803	0.8970215	0.8445929	7.710401	2.256713	0.8590987	4.54175	13.91274	1.221403	1.0369	2.601058	3.596376	19.08924	19.54293	16.53424	16.74258	16.49563	8.107249	12.4877	15.61478	6.302499	13.04833	21.04169	11.51953	1.431601	3.544362	23.18622	4.503619	0.8048739	0.6465517	1.570582	3.416433	2.984843	1.305675	1.050232	1.851445	19.62981	24.43122	0.8849332	1.184032	1.5109	5.599509	2.116765	27.61101	0.7367649	3.753868	25.37384	5.15846	0.937638	22.9443	26.46925	1.335447	1.215117	0.9052414	16.63966	0.7910591	1.287785	1.240813	19.68944	9.932444	1.907051	14.67742	10.18139	3.798699	1.361903	10.04027	1.257046	14.14884	16.82175	0.7198414	4.010693	10.51766	1.116545	10.48091	21.87251	10.31091	18.16701	17.57922	3.548712	13.70055	3.666694	9.69579	4.22476	2.574257	51.61459	7.193167	25.07647	29.55542	16.16656	10.85081	1.331855	99.99792
31/01/2019 08:00:00	45	99.92223	5.762393	27.67746	0.59585	1.425522	0.9418516	0.8841043	7.280891	2.172786	0.8951563	4.558814	14.02008	1.247513	0.9931061	2.777133	3.588432	20.18098	19.87311	16.74127	16.61099	16.61582	8.296098	12.71786	15.98448	6.325709	13.14302	21.53866	11.45171	1.577351	3.606668	23.94147	4.807348	0.8289124	0.63398	1.49971	3.307222	3.206717	1.505719	1.029786	1.833347	20.35125	25.96285	0.8064628	1.203995	1.543781	5.640059	2.051144	28.30978	0.850257	3.861351	25.89011	5.064656	0.8931531	23.87275	27.7403	1.132087	1.165312	0.8644866	17.38664	0.9387434	1.268512	1.271551	20.70257	9.895007	1.54157	15.22816	10.79624	3.945072	1.331786	10.2837	1.267407	14.67472	17.26625	0.7983809	3.986864	11.21719	1.210765	10.33509	22.89913	10.28403	18.43619	18.20065	3.608947	14.10041	3.33202	10.04718	4.347922	2.690029	55.43084	6.945249	27.06731	31.94753	17.43535	10.92403	1.283571	99.99634
31/01/2019 11:00:00	48	99.99275	4.735579	28.62878	0.6607814	1.223337	0.785947	0.9494501	7.587103	2.33249	0.8262876	4.725562	14.3263	1.480852	1.073166	2.468778	3.452006	21.1515	19.89721	16.67572	16.81124	16.58985	8.270402	12.5811	16.77235	6.189072	13.78019	22.02	11.78507	1.588473	3.467823	24.73639	4.411403	0.7747568	0.6464826	1.404523	3.415533	2.997555	1.371505	0.9419208	1.780711	21.33821	27.20823	0.8497044	1.149701	1.267822	5.619198	2.17403	29.94744	0.7927165	3.774246	26.8044	5.091043	0.887765	25.98614	28.01731	1.288268	1.168767	0.7963086	18.04501	0.8072227	1.267684	1.270861	21.83853	10.6087	1.713984	15.6623	12.14308	3.817832	1.280531	10.08635	1.324395	15.8374	18.20783	0.853918	4.176822	11.07186	1.01231	10.37723	24.59114	10.89405	18.85955	19.16647	3.488753	14.16024	3.49884	10.28335	4.170327	2.682361	59.68495	6.785757	29.28368	34.93252	18.24933	10.92058	1.221402	99.95566
31/01/2019 14:00:00	51	99.99255	5.817516	29.42764	0.7520997	1.252487	0.8936368	0.9278983	7.359499	2.315221	0.8449382	4.793602	14.56178	1.307057	1.166764	2.572944	3.671183	22.70695	20.29564	17.39481	17.13411	17.04838	8.499043	12.71622	17.36911	6.463861	14.06968	22.65092	12.21229	1.504338	3.714978	25.52747	5.18098	0.8619305	0.5591706	1.460061	3.253897	2.928202	1.541846	1.14086	1.989735	22.26011	29.06678	0.7669513	1.124558	1.287301	5.492102	2.087201	31.10493	0.8606876	3.796143	27.97482	5.262281	0.8763677	27.38478	29.22892	1.302152	1.283916	1.009201	19.1255	0.9574629	1.275973	1.149909	22.92068	10.82124	1.548478	16.18148	12.55533	3.766026	1.323359	10.20059	1.376479	15.93052	18.76348	1.029095	3.949494	11.26809	1.08774	10.52581	26.00353	10.20495	19.18918	20.24888	3.533101	14.63522	3.327324	9.487315	4.22117	2.679874	63.18415	6.893647	31.70624	37.22653	19.46232	11.34498	1.125732	99.94936
31/01/2019 17:00:00	54	99.95987	5.303656	30.34959	0.7223281	1.262434	0.8716707	1.011826	8.08452	2.861683	1.27466	5.440084	15.1347	1.372472	1.104664	2.578818	3.490964	24.87279	21.87148	17.91695	19.10029	18.38555	8.764228	13.46181	19.04677	7.451441	15.24184	24.2678	12.65287	1.803437	3.47121	27.35771	10.16689	1.197917	0.6460681	1.893443	3.283874	2.909	1.404454	1.01604	2.158074	24.58982	31.45246	0.7986571	1.138857	1.234251	5.362233	2.270184	32.73051	1.388359	4.081152	30.04013	5.218697	0.8096402	28.2503	30.62314	1.186036	1.219952	0.8863147	20.97074	0.8925317	1.369778	1.141412	23.24899	11.27735	1.378896	17.51334	14.03348	3.812723	1.375718	9.889342	1.359624	17.00708	19.36838	1.093612	4.243411	12.31647	1.17526	12.26942	27.73866	11.17533	20.12697	21.97316	3.566326	15.28196	3.280697	9.575322	4.4228	2.567833	67.76395	7.664678	34.54894	40.41404	21.05307	11.21843	1.198331	99.96221
31/01/2019 19:59:00	56.9833333333333	99.92401	6.754945	31.99236	0.86497	1.657203	1.198884	1.436022	7.863135	2.616946	1.011895	5.185955	16.41841	1.751561	1.373439	3.118368	3.825571	26.0771	21.49743	17.8152	19.6645	18.74738	8.844011	13.07913	19.60951	6.902007	15.44015	25.0167	12.59028	1.610577	3.957849	28.59969	8.70296	0.9321121	0.9940732	1.570928	3.743508	3.599484	1.951813	1.46828	2.574463	25.82559	33.2541	1.040976	1.417095	1.697198	5.925963	2.763732	34.26267	1.015763	4.659802	31.29794	5.729167	1.194739	30.91899	33.4855	1.797911	1.727108	1.188453	21.74286	1.253247	1.962174	1.717576	25.16965	11.70224	1.710875	17.94194	14.83912	4.248591	1.683936	10.85689	1.564572	17.25125	20.78409	1.424486	4.774261	12.32434	1.65071	11.28841	29.38474	11.37199	20.47276	22.80511	3.976086	16.44963	3.98099	10.71314	5.326109	3.240151	71.53022	7.504972	37.07415	44.14795	21.67743	12.33463	1.744585	99.95724
31/01/2019 23:01:00	60.0166666666667	99.89369	5.888665	32.53212	0.7964468	1.319007	1.060386	1.135403	7.743562	2.458209	1.012309	5.324932	16.46758	1.349746	1.206897	2.757585	3.725892	27.39053	21.93529	18.01241	19.78782	19.01786	8.494485	13.25534	20.67522	7.038848	15.96651	25.86802	12.63035	1.639451	3.692874	30.22954	12.02704	1.129462	0.694974	1.671295	3.393845	3.206856	1.469869	1.129531	2.36392	27.20036	35.30994	0.9034455	1.156471	1.434364	5.334263	2.372624	35.40866	1.023085	4.255084	32.60003	5.270365	1.042496	32.36164	34.3212	1.369709	1.396372	0.9370165	22.65782	0.946687	1.20137	1.380553	26.45943	11.41129	1.521123	18.33202	15.79016	3.911916	1.467727	10.20212	1.346292	17.64561	21.2663	1.06163	4.167291	12.60113	1.150392	11.83404	31.2719	11.50627	20.73573	23.6321	3.540213	16.73478	3.549334	10.14942	4.710018	2.81167	74.35667	7.283789	40.06341	47.0784	22.915	11.89199	1.667703	99.92049
01/02/2019 02:00:00	63	99.85502	7.364128	34.09353	0.892117	1.391675	1.010237	1.125525	8.34466	2.516854	0.9223725	5.434626	17.20111	1.216913	1.231004	2.791156	3.51742	29.28851	22.62046	18.81467	20.71638	19.68701	8.632155	13.7938	21.6923	7.137074	16.59014	26.65501	13.03009	1.573207	3.590436	32.30397	8.595615	0.9804652	0.6718336	1.441064	3.347426	3.097369	1.480092	1.055413	2.162288	29.10333	37.62605	0.8678023	1.326951	1.344979	5.471307	2.362677	37.1973	0.9673409	4.334937	34.08137	5.519934	1.023845	34.50127	35.78111	1.404385	1.482855	0.9423354	24.16597	1.028819	1.098585	1.356584	27.63469	12.0202	1.54682	18.90805	17.05059	3.961995	1.323842	10.20702	1.190318	18.49725	22.01903	1.091678	4.485589	12.87688	1.311339	11.51588	33.48766	11.97482	21.16242	25.00347	3.549888	17.20898	3.320002	9.648198	4.659662	2.813537	76.78085	7.347824	43.25831	50.64408	24.54071	11.8339	1.204824	99.90943
01/02/2019 05:00:00	66	99.87973	6.360591	35.15412	0.8780947	1.386563	1.076412	1.019908	8.389768	2.480106	0.7762765	5.364377	17.9854	1.225893	1.147698	2.924404	3.573718	31.35349	22.90259	18.82874	21.20296	20.37488	8.771971	13.56356	23.209	7.235715	17.25609	27.41048	13.35889	1.476086	3.6095	33.6403	10.87236	0.9584301	0.6512488	1.351887	3.191728	2.933591	1.481405	0.9876493	2.138456	31.07518	40.02859	0.9116656	1.27915	1.45709	5.377707	2.525626	38.721	0.9644396	4.518401	35.80175	5.540312	1.00554	36.62453	37.40178	1.308576	1.421792	1.022256	25.16484	1.038903	1.199574	1.215117	29.0623	12.2257	1.620247	19.39592	18.70559	3.866185	1.358519	10.35712	1.436505	19.25653	22.92489	1.046295	4.360908	13.39515	1.18645	11.79391	36.14044	11.8589	21.36735	25.94454	3.5273	18.10146	3.370704	9.658902	4.473433	2.66958	79.42858	6.986626	46.3648	53.42605	25.82981	12.23447	1.321839	99.93272
01/02/2019 08:00:00	69	99.88582	6.575555	36.1636	0.9718309	1.309682	1.092161	1.259325	8.521983	2.584481	0.8780253	5.599234	18.75525	1.34498	1.022049	2.957283	3.602797	33.47183	23.41241	19.37267	22.09772	21.13638	8.922273	14.11376	24.7775	7.174376	18.14504	28.24293	13.26542	1.641246	3.789719	35.12442	8.513143	1.037453	0.7822861	1.466622	3.195043	3.193316	1.494529	0.9832972	2.291597	33.04319	42.6171	0.8538488	1.248757	1.429529	5.468889	2.354526	40.82215	1.052581	4.498853	37.75214	5.567394	1.014934	38.855	39.40823	1.33372	1.427387	1.018802	26.59933	0.8826535	1.089605	1.19916	30.45964	12.61404	1.789967	19.91868	19.92671	4.005307	1.299666	10.63758	1.461373	20.33883	23.59956	1.086359	4.560195	14.01304	1.213666	12.26998	38.08895	12.2733	21.56534	27.50539	3.566465	18.94349	3.379822	9.797884	4.539887	2.812569	81.56259	7.150203	50.3643	56.67807	28.10351	12.49378	1.381382	99.89907
01/02/2019 11:00:00	72	99.86599	7.951965	37.62053	0.8448691	1.397685	0.973903	1.103144	8.515767	2.522864	0.8691146	5.55613	20.02292	1.264368	1.21339	3.137297	3.685691	36.03047	24.27427	19.56875	23.32201	21.77076	9.096418	13.27517	26.28068	7.234749	19.20956	29.21041	13.9153	1.642283	3.614682	37.73899	8.403723	1.037177	0.7460211	1.388221	3.236006	2.981185	1.351128	0.9780477	2.502211	35.10353	45.01727	0.9889618	1.224027	1.584121	5.336264	2.442045	42.51276	1.021289	4.534497	40.1843	5.288876	0.9283128	41.12642	41.24072	1.422137	1.359209	1.121035	27.96564	1.000359	1.148528	1.350505	32.26204	13.1134	1.569339	20.35421	21.6206	4.008621	1.320457	10.61719	1.424762	20.95255	24.57976	0.9919319	4.31815	14.59639	1.205584	12.51637	40.47456	13.29188	21.94249	29.01213	3.555481	19.90799	3.410215	9.889891	4.574216	2.638703	83.76374	6.939168	54.03749	59.8168	30.02653	12.84089	1.465724	99.86668
01/02/2019 14:00:00	75	99.85563	7.365852	38.76938	0.7647408	1.361005	0.8988864	1.117719	8.773005	2.617222	1.000981	5.643303	21.29627	1.21339	1.106115	3.112704	3.439227	38.36422	25.20067	20.01437	24.59067	22.49026	9.252458	14.28818	27.8355	7.499998	19.98854	30.23251	14.12985	1.513525	3.670011	39.53882	9.000337	0.9352897	0.8077061	1.536804	3.112154	2.997073	1.304984	1.00181	2.412549	37.74851	47.36407	0.993797	1.068261	1.469386	5.407067	2.404675	44.1604	1.006024	4.693027	42.23702	5.60545	1.060939	43.41506	43.29817	1.388774	1.466554	1.123176	29.53609	1.064669	1.203305	1.225754	33.71415	13.42078	1.606847	21.11689	23.53221	3.890501	1.370745	10.77358	1.400171	22.10371	25.1568	1.323359	4.471429	15.33122	1.075376	13.21169	43.0372	13.11208	22.81105	30.52402	3.623039	20.48794	3.332298	9.973686	4.545135	2.855603	85.01208	6.997125	57.96897	61.96181	32.58275	13.09288	1.343045	99.85038
