Label: RS JC																																																															
Metric: Phase Object Confluence (Percent)																																																															
Cell Type: plate 1																																																															
Passage: 1																																																															
Notes: 																																																															
Analysis Job: RS JC																																																															
																																																															
Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
15/01/2017 23:00:00	60	78.53464	21.44415	26.77734	15.3386	50.35618	12.92204	49.28043	6.573741	22.72085	15.87738	31.94977	15.33684	52.49284	16.54277	87.29507	51.73265	14.70615	99.84971	71.68504	22.69944	53.35812	34.13265	54.12117	86.75683	25.31229	49.7552	5.466671	79.62248	82.6132	10.16604	46.58422	46.72828	62.46917	46.89159	20.93414	32.19644	32.68148	35.396	98.36483	86.79685	35.80917	61.54663	20.69773	49.57714	51.98445	66.18153	64.1128	72.73814	16.89915	8.449457	9.685596	84.4465	57.36732	31.51118	34.54257	68.31795	34.20432	45.25987	45.07644	69.56789	29.46964	69.44304
16/01/2017 02:00:00	63	81.41084	21.68636	28.33167	14.87839	51.24285	13.37389	49.88561	6.844701	23.45303	15.70005	32.4357	16.15502	54.266	16.94993	87.85866	55.02388	14.98757	99.94214	72.7186	23.01206	56.1836	34.4447	54.54653	87.42178	25.66506	51.59071	5.048195	79.51806	83.592	10.40496	48.05413	47.23409	64.11497	48.4793	21.83764	33.92103	34.28567	35.47712	98.67086	88.84858	35.98745	63.54491	21.42997	51.5876	53.52019	67.83606	66.79273	75.22525	17.1781	8.549171	8.762108	85.16409	59.09241	31.53631	36.28492	69.66642	35.24443	45.43607	46.78972	71.26987	29.67991	74.61433
16/01/2017 05:00:00	66	82.03133	22.92796	29.97386	15.65388	52.48734	13.46489	50.89422	6.801174	24.15646	16.4209	33.04935	16.38335	55.58071	17.00583	89.21722	56.42207	15.45498	99.92288	74.76455	23.2006	56.71238	36.20595	55.58667	89.90403	26.86629	53.71497	4.983291	82.20655	85.14435	10.46967	49.78555	48.48781	64.85764	50.32312	22.38054	34.63372	34.62127	34.76709	98.85143	89.57874	36.86289	65.25513	21.29862	53.12063	55.94188	67.52792	68.0143	76.60929	17.25895	8.554514	9.760203	86.82588	60.55148	32.43309	36.26493	72.29108	37.53283	46.96337	48.27682	74.27474	30.31096	76.20107
16/01/2017 08:00:00	69	85.63573	24.08504	30.54432	15.2479	54.0843	13.79507	52.26397	6.065546	24.26495	16.9722	33.91484	16.86342	57.81585	17.141	90.38218	58.19845	15.37614	99.9285	76.54129	23.08308	58.50502	37.73496	56.74598	91.34365	27.4903	54.86845	4.339056	84.76465	85.89344	11.12489	50.69611	49.81776	66.65344	51.05143	22.21006	36.15393	35.79572	36.64996	98.9297	90.95549	38.08508	66.93395	22.078	54.7761	57.37008	67.76845	69.69901	78.47287	17.28884	9.307234	9.48269	88.25005	61.88291	33.26492	37.68136	73.71703	38.29149	47.73619	50.20168	74.71706	31.47661	77.72183
16/01/2017 11:00:00	72	87.58612	24.86273	30.17309	16.88037	55.67749	14.05587	53.67435	6.564547	25.79157	17.64479	35.31508	17.28235	59.31526	18.30886	91.60041	60.50472	15.54285	99.89783	76.84303	24.82538	60.7546	38.11087	56.52319	92.35982	27.67376	56.37661	4.106834	84.48976	86.74846	11.45323	52.50545	50.8854	68.24225	53.71157	23.0308	36.15157	36.58647	36.70854	99.05687	93.15878	38.38871	68.49675	23.07973	55.50996	59.06058	71.09371	71.47765	80.519	18.64212	8.926783	8.879858	89.8449	64.04122	33.69389	38.26605	76.05354	38.37978	49.23216	51.46461	77.33201	31.95221	80.39516
16/01/2017 14:00:00	75	89.01453	25.73437	30.51404	15.72212	57.16821	13.9392	54.90681	7.123214	26.64401	18.07185	36.72388	17.8755	60.8779	19.01968	92.69099	62.75695	15.66786	99.96439	78.85712	25.03917	63.24809	39.3463	57.08839	93.19384	27.93983	58.01197	4.97429	87.28356	87.9069	11.92244	54.20438	52.13422	69.66277	55.65371	23.64642	35.74118	37.39241	38.98174	99.59245	93.93941	39.50291	70.15142	23.18684	56.85823	61.25088	72.29852	72.9131	81.79565	19.3485	9.311259	9.362691	90.64709	65.27202	34.49794	39.50646	78.12122	39.23911	49.79302	53.29102	79.11469	32.95382	82.30448
16/01/2017 17:00:00	78	89.91533	26.0153	31.84539	16.8795	58.53983	14.42407	55.50584	6.411146	27.29425	17.84582	35.78273	17.69756	62.21149	19.19219	93.9015	65.12979	16.04008	99.95757	80.79052	26.12556	63.60546	39.60616	58.40453	94.20368	27.95158	59.88872	5.53231	87.08113	88.77127	11.97824	55.90243	53.36189	70.93517	57.71135	24.32754	37.09969	37.56887	37.23748	99.51218	94.25658	40.28148	71.64923	24.09431	58.66664	63.47248	73.48946	75.33296	83.41692	19.82161	8.655254	8.817946	91.87955	66.08846	35.64016	40.62737	79.08525	40.38497	51.24903	54.47419	80.69788	33.36047	84.39953
16/01/2017 20:00:00	81	91.60507	27.43309	32.85915	17.18466	59.48876	14.63799	56.71547	6.338818	27.31611	18.81378	37.24457	18.38367	63.73887	18.69837	94.61155	65.81117	16.28177	99.97409	82.17274	26.12755	68.08252	41.4226	58.16203	95.05438	28.90064	62.20242	5.128398	89.07859	89.8137	12.32863	57.46909	54.89331	72.18988	59.75069	24.71985	38.00511	39.03436	38.30719	99.71098	95.20216	41.60753	73.12346	24.80344	59.0268	65.095	75.21044	76.92397	84.27419	20.47697	8.551267	9.413733	92.75173	67.89594	36.03286	41.3761	80.77993	41.85526	51.4139	55.71653	82.38519	34.15832	86.4709
16/01/2017 23:00:00	84	91.64112	26.77699	32.8866	17.33097	61.76461	14.65104	58.27261	6.584897	28.82983	19.1784	37.83206	18.59916	65.32093	19.27941	95.66599	68.26655	16.39039	99.97734	83.98533	26.65685	68.93254	42.42037	59.67877	95.25266	29.43029	64.01064	5.52437	89.91148	90.48095	12.76003	58.51097	55.16301	73.50188	61.0553	25.04519	40.41883	39.1627	40.28268	99.74737	95.73131	41.83557	74.97621	25.05381	60.58898	66.58646	74.788	77.44505	85.72029	19.29085	9.053066	8.513685	94.16085	69.15232	37.10944	42.03194	82.3568	42.68841	52.75378	57.92213	83.66933	35.21246	88.67801
17/01/2017 02:00:00	87	93.00454	28.54597	33.00574	19.29172	62.25155	14.79163	58.76094	6.73193	28.5674	19.70891	40.25404	19.85434	67.11872	20.77327	96.05339	70.7009	16.66305	99.98363	84.71345	26.92566	70.88762	43.81509	60.53472	96.54727	29.93845	65.70748	5.587602	91.4677	91.21182	12.68806	60.03003	57.0389	75.10112	64.21378	25.27838	40.37124	40.46827	40.09383	99.85103	95.98715	42.10002	76.03774	25.78473	63.48389	69.07377	75.96531	79.87749	87.55264	21.06678	8.784133	9.425758	94.30933	70.74168	37.21268	42.71527	84.20126	44.32233	53.45027	59.46503	84.93984	35.83604	89.841
17/01/2017 05:00:00	90	92.27464	29.51752	33.52117	19.20888	63.74511	15.59629	59.94923	6.865015	29.48383	19.47727	39.13207	19.16259	68.17711	20.17959	96.12351	73.75362	16.78984	99.97598	86.94864	27.84723	73.06245	44.78207	60.86218	96.81451	30.11253	66.67592	5.334227	92.18079	91.8783	12.77215	61.27656	58.25188	76.76492	66.19287	26.18511	41.85852	41.76514	39.96032	99.86168	96.52268	43.72429	77.4453	25.80431	64.0805	71.19991	77.85568	81.31317	87.99562	22.0815	8.590035	9.902069	95.21705	72.07516	37.54913	43.82532	85.07877	45.56381	55.69002	60.80999	86.49342	36.66763	90.53309
17/01/2017 08:00:00	93	94.6181	29.68569	36.17447	18.8581	65.05128	15.04201	60.65989	8.200708	29.87746	20.18695	40.23735	19.75169	70.70919	21.24962	97.43194	75.69503	16.77265	99.95917	86.87864	28.0827	73.97536	46.61709	61.43337	97.51785	30.38122	69.19401	5.171728	92.41688	92.17146	13.78947	63.19889	59.16484	78.50477	66.6306	25.92175	42.95697	42.07973	39.95572	99.87193	96.84193	44.76034	78.71348	26.97678	65.00513	73.08515	78.06569	82.42683	89.41804	22.38412	9.317042	8.090222	95.56597	72.92792	38.76518	44.42064	86.76624	48.01863	55.83613	62.68377	88.35382	37.82404	91.5998
