Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 3
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
15/01/2017 23:00:00	60	75.67233	9.773613	52.07194	52.34403	40.70708	12.22217	32.315	25.89288	46.93916	10.57141	24.74033	8.983521	58.46138	43.1871	38.47782	39.40405	21.81209	8.25796	36.97054	82.65855	20.11057	78.16675	14.24336	27.68825	48.36168	9.057561	33.06159	55.60763	9.096007	68.29727	19.57693	5.652539	32.54039	85.3287	14.21035	25.9586	48.44819	39.11455	44.73142	34.79655	10.87091	21.57106	16.98121	44.54496	15.25876	56.48335	14.06505	54.27271	30.75962	16.58698	11.28437	34.46394	18.10951	42.73535	41.01558	54.45862	40.38197	70.62472	37.72084	38.82113	68.18972	75.7952
16/01/2017 02:00:00	63	80.01575	9.69919	52.40995	54.50541	41.60209	12.42726	33.10269	26.6777	47.74837	10.79064	24.8727	9.305629	60.31041	43.73506	39.3509	41.21056	22.80748	8.391789	38.8212	83.48278	19.95866	81.80239	14.34656	27.81582	48.9963	9.745383	33.65283	56.59314	9.31463	69.04991	19.98568	5.430763	33.87474	86.98927	13.88992	26.93027	50.44047	39.46594	46.30931	35.66499	10.81912	22.73336	16.80377	45.34657	15.93579	57.97202	14.89172	56.48426	31.96316	16.49916	11.49357	33.94165	18.80648	43.91349	42.80233	55.84838	40.95641	72.57944	38.12786	40.10056	69.98353	79.74213
16/01/2017 05:00:00	66	81.90794	10.08445	56.64364	54.83661	41.76559	13.1119	34.03993	28.2863	50.4175	10.42478	25.6161	8.12835	61.16079	45.14034	40.19181	42.25713	23.30301	7.066474	39.06342	84.7709	21.5306	83.01336	14.81672	29.8064	50.86037	10.32665	34.84107	58.75922	9.082475	70.26469	21.08149	6.000902	35.25096	88.3809	14.61555	27.30896	52.31689	41.89987	48.12439	36.70832	10.99489	22.97162	17.6202	46.6137	16.50187	59.87314	15.3237	58.22013	32.24512	16.98283	11.47879	34.67222	18.90369	44.9944	43.82868	56.9515	42.29529	73.85929	39.8363	41.21326	71.73088	80.95398
16/01/2017 08:00:00	69	84.21524	10.67334	56.14986	56.98949	43.15627	13.53555	35.19568	28.00358	52.0992	10.65895	25.90505	7.55426	63.32419	47.30156	41.52048	43.53873	23.42171	6.893625	41.00873	85.34098	21.1015	84.51936	15.14699	29.21559	51.90102	8.674926	34.6087	59.53899	10.04901	71.88663	21.08575	5.810177	35.6722	90.01597	14.32544	27.90433	53.67207	42.32675	48.87908	37.71056	11.67404	24.03576	18.05388	48.76789	16.58281	61.38945	15.75464	59.34938	34.0163	16.97192	11.97505	35.35422	19.25698	46.1467	44.95465	58.10947	42.30479	75.30559	39.42444	42.00085	73.46458	84.56405
16/01/2017 11:00:00	72	86.8585	10.66755	56.9215	58.24958	43.93997	13.43959	36.15869	29.24188	51.50265	10.81722	26.43897	8.984108	65.02641	48.13578	42.1454	45.01245	23.73466	6.854055	41.31166	86.41934	21.12715	86.80388	15.06662	30.49915	53.13198	9.357312	35.9702	59.5703	10.29563	73.63354	22.96886	5.79877	36.67992	91.37651	14.41988	29.76119	56.39278	44.51665	50.34939	38.79218	11.52415	24.61602	18.22893	50.15945	16.61667	63.15408	16.18252	61.98597	34.2604	17.22479	11.91169	36.46618	19.79535	46.73548	46.66698	58.90554	43.4545	77.13287	40.88892	43.27438	74.99016	86.48344
16/01/2017 14:00:00	75	87.82758	10.4191	60.5498	59.78632	45.99409	12.95294	36.8021	30.53925	55.1901	10.68231	27.52943	9.23603	66.74078	50.06609	43.21833	45.7651	25.38672	8.422709	43.32075	88.49833	21.76194	89.12501	16.2595	32.29508	54.67824	9.063859	36.39781	60.35323	11.09825	74.02641	23.02399	6.167898	38.23591	92.41055	14.88361	30.74263	57.91161	45.92285	53.20555	39.92418	11.71904	24.89649	18.33344	51.73981	17.62946	65.23917	16.68785	63.39466	35.92357	17.14482	12.06012	36.98871	19.77562	47.56246	47.23175	60.59323	44.79985	77.78733	40.86236	44.21798	76.61294	87.03831
16/01/2017 17:00:00	78	89.84748	10.79832	61.36548	61.02955	45.36883	13.87152	37.73977	32.14832	56.00251	10.95127	27.71559	8.840317	69.05788	51.31917	43.4799	46.9387	25.575	8.551834	43.93597	89.76695	21.62363	90.23007	16.20787	31.0611	55.69663	10.19575	38.439	62.14383	11.21988	75.91915	25.18689	6.104605	39.85889	93.70001	14.88387	31.9249	58.98998	46.58998	54.72274	40.98577	11.98238	25.59359	18.53189	53.02709	17.00973	66.09643	17.44037	64.97331	37.05949	17.67349	12.34605	37.73014	19.61289	49.23003	48.37849	61.3951	44.48244	79.11497	42.23637	45.30458	77.69542	89.24092
16/01/2017 20:00:00	81	91.24616	11.24317	64.08224	62.22609	46.71219	13.56792	38.63879	32.00518	56.69372	11.30598	28.55158	8.812063	70.62985	52.81335	44.9063	48.05093	26.55921	8.837197	44.6918	90.34656	22.60291	91.55186	16.99502	31.25557	57.02684	9.96619	39.65861	63.48008	11.20423	78.02268	26.46296	6.437411	40.92111	93.97527	14.68714	32.31503	60.81494	48.52874	55.75015	42.41964	12.61707	26.45254	18.69523	55.54556	17.83497	68.19138	17.8513	67.37919	37.7356	18.07095	12.11036	37.69898	20.68258	50.85415	50.60257	63.22068	45.26718	80.78391	41.64946	47.18313	79.12721	89.70939
16/01/2017 23:00:00	84	91.17724	11.11667	64.4286	63.07609	48.30434	13.29561	39.39748	34.40178	59.34996	10.89817	29.55011	9.197522	72.16338	53.32152	46.10084	48.35492	27.64195	8.999571	47.24981	90.56451	23.72814	92.46141	17.24324	32.90004	57.66696	10.42845	40.1208	65.39459	11.80735	79.12709	27.63708	6.466279	41.61261	94.75723	15.1567	33.2558	61.73438	49.30868	57.5341	43.83866	12.9609	27.11918	19.51048	56.95328	18.27576	69.87168	17.79729	68.93413	38.94134	17.8784	12.1904	38.56383	21.11507	51.10047	51.79276	64.65157	46.1912	81.3439	42.97561	48.57376	80.42187	89.43425
17/01/2017 02:00:00	87	92.69698	11.11673	64.85239	63.44252	49.00757	13.71293	40.50286	34.38475	61.77999	10.98207	29.36425	8.153102	73.77623	55.20837	48.11795	49.79881	26.72646	7.4357	47.60693	91.25782	23.32866	93.50032	16.74875	33.65338	59.90271	9.473875	41.49613	65.87227	12.28765	79.58673	28.36443	6.771729	43.09345	95.00314	14.9274	34.923	64.38419	49.90122	59.43897	44.59119	13.37402	28.0526	19.52183	58.66465	17.77945	71.58025	18.93238	70.55415	39.5252	17.80236	12.72146	39.39798	21.81789	52.21599	52.28405	65.82584	47.76096	83.14552	43.15633	49.47274	81.83216	92.25564
17/01/2017 05:00:00	90	93.95939	11.89736	69.979	65.41561	50.93104	14.28541	41.05465	36.24779	61.9124	11.81902	30.94493	9.236901	75.97838	57.88556	48.27685	51.42041	27.96783	6.964634	48.66181	91.91669	24.46218	94.60347	17.2565	34.28704	60.44886	10.03074	43.60697	66.75603	12.67886	80.98656	30.51103	6.571396	46.09278	96.20152	15.69446	35.89326	65.50646	51.5036	60.82106	46.25303	13.77854	28.7555	19.89005	59.56005	18.64775	73.03228	19.70695	72.17716	39.78348	18.43476	12.69818	39.98425	21.94809	54.383	53.72515	66.82194	48.14665	84.4192	43.67861	50.61424	83.23548	93.63161
17/01/2017 08:00:00	93	94.08965	11.75476	69.7964	66.55405	51.0402	14.09704	42.15689	36.24276	63.79868	11.32821	30.98321	8.795668	77.14564	58.50759	49.30907	52.42575	28.67807	8.81971	50.29019	92.47591	24.51892	95.6543	17.50203	33.7761	61.65025	10.28264	44.72723	66.4367	13.44705	81.87602	29.89045	7.906995	47.11821	96.32473	15.67917	36.4445	68.02125	52.17261	62.68492	47.15748	13.39079	28.94136	19.88732	60.89035	18.4432	74.19942	20.46739	73.90044	40.9665	18.80504	12.90716	40.55933	21.52951	54.70896	54.8528	67.93231	49.1043	85.50049	44.31188	52.0094	83.99432	93.18867
