Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 5
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
15/01/2017 23:00:00	60	71.11495	41.09755	23.16686	4.850381	89.92886	27.24918	1.339523	11.10356	22.31474	78.05048	31.94554	34.75832	11.0751	49.10816	99.89881	48.62988	40.023	7.184046	5.558548	33.25432	61.04403	7.454271	87.38595	5.272228	8.126934	7.231503	4.410023	1.97744	55.96443	10.54653	7.662881	31.83935	49.46542	20.62866	40.20495	4.478476	31.93938	27.13838	7.405435	82.4424	50.27802	40.85344	4.194367	4.269522	16.86809	33.97889	7.619915	5.360024	25.68275	27.11524	49.60771	5.35816	54.19245	15.37861	9.788075	82.60016	17.70951	38.65184	16.13631	16.18416	4.780961	68.28948
16/01/2017 02:00:00	63	75.28627	42.23772	24.21461	4.864128	91.35052	28.21879	1.521331	11.69188	24.02326	80.63219	32.59629	37.57973	11.39837	50.53977	99.93914	49.61505	41.05225	6.160202	5.929902	35.60413	62.03753	7.860853	89.75106	5.540795	8.513968	7.31004	4.529663	1.821328	57.45641	10.82504	7.876116	32.61714	51.09347	21.67738	42.15468	4.512255	33.551	27.9427	7.310386	83.67077	53.10583	42.60036	4.162314	3.253275	18.29064	34.87381	8.092877	5.716179	25.96893	28.49165	50.26034	5.512683	56.2035	15.54591	10.52097	85.12682	18.71995	39.28529	16.79376	16.27134	4.821784	70.61826
16/01/2017 05:00:00	66	77.16042	44.90295	25.78912	5.209991	93.14697	28.81388	1.301323	12.16104	24.88631	82.3591	35.05477	38.69461	11.89648	49.85474	99.96836	51.655	42.44136	7.73237	6.102798	38.29147	63.45959	8.046527	91.51118	5.569256	8.794896	7.483976	4.454367	1.923422	58.91081	11.10135	8.247746	34.62962	53.60239	22.12657	44.28085	4.566617	34.94177	27.99681	7.874044	84.48945	54.66941	44.83595	4.787936	4.808729	19.69995	35.79071	8.527225	5.702157	27.32952	30.19259	52.32765	5.599302	58.03975	15.98047	10.36306	86.08387	19.33445	39.85935	17.55064	16.52126	4.546378	74.15631
16/01/2017 08:00:00	69	81.45335	46.25677	26.89039	5.428202	94.25288	30.01561	1.900765	12.23143	25.69276	82.8624	34.07375	39.55696	12.24697	51.49287	99.98543	54.14836	44.03439	7.117593	6.574656	38.59002	65.0981	8.393846	93.2586	6.024189	8.564393	7.845037	4.443246	1.874931	61.23495	11.35547	8.421956	35.63329	55.30502	22.71276	46.3595	4.742623	35.83817	28.23194	8.108766	86.22388	56.32295	46.39272	4.428326	3.203539	19.42101	36.96951	8.816936	5.69145	28.77121	31.09293	53.78045	5.608491	60.32287	16.69264	11.06184	89.65587	19.52165	39.77938	17.932	16.98841	5.014369	76.78009
16/01/2017 11:00:00	72	83.98997	47.36724	27.9731	5.721846	95.36686	31.07178	1.46607	12.73307	25.94925	84.73425	37.07312	42.51836	12.85899	53.79352	99.99268	55.88354	45.17774	8.645002	6.774286	39.55903	66.51891	8.412908	94.59647	6.291655	9.097453	7.598638	4.643706	1.591788	62.47065	11.938	8.860106	37.20185	58.51458	23.3428	48.58586	4.934793	36.48078	28.73549	7.764009	87.39729	60.93645	48.74807	4.472675	3.607841	20.72593	38.48772	8.735288	5.993108	28.69066	32.7124	54.36671	5.786776	62.56245	17.07608	11.33579	90.56374	20.80985	41.25883	18.91461	17.3787	5.07474	79.57741
16/01/2017 14:00:00	75	86.55325	49.9189	28.88345	5.957946	96.03856	31.57699	2.263207	13.33575	29.01021	85.93245	37.14081	41.8707	13.33555	56.70818	99.99999	58.00454	47.38832	8.373329	8.366214	41.67648	68.49442	9.003853	95.62879	8.80084	9.342118	7.859746	4.698553	1.783612	63.73126	12.2534	9.165764	38.96584	58.95205	23.87247	50.48285	5.14354	37.98463	30.97453	8.614885	88.41071	62.24766	50.54163	4.871796	3.402617	21.40149	39.75113	9.068588	5.963887	30.19507	33.6535	55.70326	5.599995	64.4109	17.39155	11.49598	92.58242	21.48956	41.4262	19.50031	17.84634	5.395529	82.47305
16/01/2017 17:00:00	78	89.05284	50.96224	30.09836	6.129394	96.59794	33.36124	1.467589	13.40559	28.52805	87.57266	38.30556	43.59629	14.06658	55.87023	99.99005	60.2323	50.38691	8.672773	6.573277	44.51778	70.10285	9.334177	96.73823	6.766275	9.305788	8.577652	4.702904	1.984486	65.23181	12.46083	9.563026	40.25442	61.35032	24.89163	52.57075	5.217037	38.65455	30.2846	8.495041	88.79953	63.66233	52.46582	5.310083	3.165962	20.66638	40.62484	8.979057	5.722741	30.50073	34.91124	57.28828	6.001395	65.49531	18.33278	12.03843	93.87274	22.42863	42.20719	19.91282	18.43827	5.453278	85.50467
16/01/2017 20:00:00	81	91.00437	53.65038	31.25513	6.483962	97.00762	34.6531	1.343391	13.35688	30.71204	88.0799	41.09767	45.92826	14.18795	57.88075	99.99198	63.07516	52.15532	8.764366	6.800606	44.76964	72.0682	9.681149	97.8179	7.047485	9.907574	8.563013	4.711814	1.553106	66.67102	12.95618	9.687364	41.9101	64.00178	25.05394	55.41735	5.565044	40.30046	30.51994	8.454146	89.70394	68.45068	54.15956	4.847135	3.431697	20.92735	41.7535	8.849747	5.487608	31.80662	36.67971	57.14344	6.189835	67.54893	19.06636	11.67882	94.6609	23.40276	42.87028	20.24378	18.9971	5.162261	87.23875
16/01/2017 23:00:00	84	92.27924	55.17152	32.45766	6.57231	97.58676	35.42288	1.630471	14.70884	32.09673	88.99252	41.09445	46.70391	14.46936	59.42577	99.99192	65.21365	53.12041	8.246917	6.93565	47.99659	72.52351	9.939281	98.09261	7.27502	9.921183	8.996465	4.930717	1.898209	68.81721	13.05537	9.522408	43.69481	66.25064	26.32226	58.06961	5.373012	40.94641	33.07237	9.048893	90.92155	68.60298	55.94033	5.178424	3.69909	22.67967	43.07492	8.951079	5.985095	33.15464	39.5591	60.2605	6.491076	69.88987	19.58651	12.61335	95.16246	23.96946	43.44567	21.53536	19.17737	5.486158	89.82538
17/01/2017 02:00:00	87	93.88905	57.16387	34.66905	6.704106	98.2738	36.04203	1.507101	14.28106	31.93772	89.77687	41.49052	47.63546	14.76922	60.59722	99.99433	66.47382	55.734	8.665792	7.1435	49.3714	74.65607	10.20681	98.97705	7.243035	9.893348	9.620772	5.337575	1.65596	69.64926	13.53683	10.16799	44.99588	67.80532	26.49819	59.70823	5.705334	42.2378	33.21212	9.397586	91.73457	71.28572	57.68733	5.426614	4.800647	22.54972	44.48471	8.611643	6.330958	33.17778	39.16114	59.98514	6.794664	71.02571	19.62298	12.86134	95.64654	25.17221	44.59549	21.75888	19.69129	5.026388	91.39009
17/01/2017 05:00:00	90	94.47157	58.80989	35.24432	6.980826	98.67561	37.41152	1.506617	15.3183	32.97593	91.09818	46.97116	49.30315	15.52877	62.75198	99.98818	69.843	58.34093	8.037964	7.312873	52.71642	76.01549	10.48381	99.24748	7.674349	10.69995	9.433024	5.300136	1.867885	71.53053	14.28409	10.68972	47.09673	69.87849	27.39481	62.86582	5.863312	43.55968	34.13462	9.140759	92.29713	74.37218	60.23819	4.938523	3.613852	24.65842	45.97515	9.324508	5.994005	35.76908	40.65165	60.6122	6.429803	73.52135	20.64083	13.41263	95.9875	26.22258	44.55501	22.46608	20.46212	5.156734	92.75179
17/01/2017 08:00:00	93	95.99546	60.61857	37.06821	7.154275	98.90501	38.19919	1.593308	15.41667	36.22038	91.91492	47.16263	49.7806	15.87975	65.73933	99.99503	70.59585	58.92092	9.104294	7.473335	54.00814	76.75452	10.7445	99.24956	7.699422	10.79852	9.731781	5.438014	1.772215	72.44659	14.52656	10.81088	48.19885	71.87772	27.8237	64.71734	6.032342	44.82045	34.37271	9.742068	92.56058	75.62892	61.38435	4.827862	4.995788	24.78897	46.78001	9.679005	6.306571	36.81387	42.08105	60.83947	6.388288	74.59763	20.92325	14.02147	96.73242	27.00106	45.19347	23.35536	20.60165	5.930938	94.03666
